file_name,file_path,usable,reason,rows_checked,columns
handling_part17.csv,raw_data/handling_part17.csv,False,missing_vehicle_id_x_y_time_or_frame,4,"date, 9, 10, 2019"
D3_part24.csv,raw_data/D3_part24.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D3_part30.csv,raw_data/D3_part30.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D8_part10.csv,raw_data/D8_part10.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D20_part32.csv,raw_data/D20_part32.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D3_part18.csv,raw_data/D3_part18.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D14_part1.csv,raw_data/D14_part1.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D20_part26.csv,raw_data/D20_part26.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D14_part14.csv,raw_data/D14_part14.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D17_part9.csv,raw_data/D17_part9.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
D14_part10.csv,raw_data/D14_part10.csv,False,missing_vehicle_id_x_y,50,"time, speed, engine_speed, gear"
